
****** xsim v2025.2 (64-bit)
  **** SW Build 6299465 on Fri Nov 14 12:34:56 MST 2025
  **** IP Build 6300035 on Fri Nov 14 10:48:45 MST 2025
  **** SharedData Build 6298862 on Thu Nov 13 04:50:51 MST 2025
  **** Start of session at: Tue Mar 24 16:58:04 2026
    ** Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
    ** Copyright 2022-2025 Advanced Micro Devices, Inc. All Rights Reserved.

source xsim.dir/sim_snapshot/xsim_script.tcl
# xsim {sim_snapshot} -testplusarg INPUT_HEX=/home/gary/Individual_Project/img/4x4_input.hex -testplusarg GOLDEN_OUT_HEX=/home/gary/Individual_Project/sim/expected_sobel_output.hex -testplusarg RTL_OUT_HEX=/home/gary/Individual_Project/sim/actual_output.hex -autoloadwcfg -runall
Time resolution is 1 ps
run -all
[TB] Loading input:  /home/gary/Individual_Project/img/4x4_input.hex
[TB] Loading golden: /home/gary/Individual_Project/sim/expected_sobel_output.hex
[TB] ──────── Starting Sobel kernel ────────
[TB] Array: 32x32  DataWidth: 16
[TB] Load complete
[TB] Gx complete
[TB] Gy complete
[TB] Magnitude complete
[FAIL] pixel 224 (row=7 col=0): got=0x00c4  expected=0x02c6
[FAIL] pixel 225 (row=7 col=1): got=0x000e  expected=0x0023
[FAIL] pixel 226 (row=7 col=2): got=0x0006  expected=0x0001
[FAIL] pixel 227 (row=7 col=3): got=0x001f  expected=0x0031
[FAIL] pixel 228 (row=7 col=4): got=0x0027  expected=0x0047
[FAIL] pixel 229 (row=7 col=5): got=0x000f  expected=0x002f
[FAIL] pixel 230 (row=7 col=6): got=0x0001  expected=0x001b
[FAIL] pixel 231 (row=7 col=7): got=0x0002  expected=0x000b
[FAIL] pixel 232 (row=7 col=8): got=0x000c  expected=0x0014
[FAIL] pixel 233 (row=7 col=9): got=0x001e  expected=0x0041
[FAIL] pixel 234 (row=7 col=10): got=0x001f  expected=0x0058
[FAIL] pixel 235 (row=7 col=11): got=0x000b  expected=0x0046
[FAIL] pixel 236 (row=7 col=12): got=0x0005  expected=0x002e
[FAIL] pixel 237 (row=7 col=13): got=0x0009  expected=0x0014
[FAIL] pixel 238 (row=7 col=14): got=0x0008  expected=0x0003
[FAIL] pixel 239 (row=7 col=15): got=0x0003  expected=0x0007
[FAIL] pixel 242 (row=7 col=18): got=0x0018  expected=0x0020
[FAIL] pixel 243 (row=7 col=19): got=0x0046  expected=0x0058
